oid,category
923795310,boardgames
964964930,martial_arts
169781619,autosport
987772401,athletics
976183800,boardgames
681167633,athletics
349550918,extreme
610968003,hockey
481188838,volleyball
924260407,autosport
272974518,autosport
39760922,winter_sport
630825516,winter_sport
259229513,football
670060720,boardgames
566255305,tennis
368543725,extreme
552093907,volleyball
699404808,athletics
653660801,athletics
896187322,football
252017522,boardgames
617041638,football
249356330,autosport
707684228,hockey
307712117,autosport
814144025,extreme
991670624,football
273559404,martial_arts
66862529,tennis
575808906,autosport
187412119,winter_sport
462553428,boardgames
636606912,boardgames
590851410,hockey
410019910,tennis
968694134,boardgames
654534231,martial_arts
419924317,tennis
262629904,tennis
871940439,tennis
503286621,volleyball
369510408,hockey
649198810,extreme
320107038,hockey
354743016,basketball
791905809,boardgames
187412119,winter_sport
289285000,volleyball
987987031,tennis
215529508,football
661657826,tennis
848777023,motosport
621621214,winter_sport
698725904,football
74653939,basketball
254914715,volleyball
573464122,winter_sport
976997634,autosport
846845713,athletics
756352731,basketball
41755914,extreme
241251621,basketball
493483514,extreme
733336612,basketball
373392512,football
739334607,tennis
903672538,tennis
527755416,volleyball
191792014,volleyball
645562129,athletics
571821239,martial_arts
44066515,volleyball
120129717,boardgames
897875212,athletics
614327734,motosport
563048705,winter_sport
512892704,winter_sport
656321537,extreme
124219137,autosport
593121209,winter_sport
400318329,winter_sport
690730704,athletics
251677902,motosport
39708933,tennis
452693925,extreme
459606103,football
329148234,martial_arts
739394931,motosport
210625713,autosport
384245413,martial_arts
477438405,boardgames
493996925,volleyball
87645031,boardgames
909050028,hockey
472361212,volleyball
178038606,boardgames
720267537,winter_sport
404734609,winter_sport
415048434,boardgames
594307803,extreme
172168003,athletics
707684228,basketball
207420208,extreme
286637611,boardgames
253865922,football
3914130,boardgames
461441908,boardgames
571717109,football
888101600,athletics
93297629,football
667473433,boardgames
847903026,volleyball
325238208,basketball
731705227,winter_sport
300872233,hockey
731751516,tennis
475206109,autosport
118725615,athletics
986936309,winter_sport
507262500,winter_sport
362122526,motosport
121492010,hockey
687615825,extreme
524977904,winter_sport
673717013,hockey
881966013,extreme
888442435,motosport
479862616,football
758155538,football
732845834,basketball
751883304,basketball
244140619,autosport
975627500,hockey
241251621,autosport
414585700,volleyball
69883037,boardgames
127173608,extreme
360665210,basketball
535511828,basketball
185122614,tennis
468287808,boardgames
325137301,athletics
819163701,basketball
114039621,volleyball
996508807,athletics
610608320,basketball
704493238,football
557730405,volleyball
71369105,boardgames
773612809,tennis
527340032,hockey
634162404,tennis
735630433,extreme
779384134,basketball
491378212,hockey
970974136,athletics
235819036,volleyball
504918307,winter_sport
294997620,tennis
840167802,extreme
217404121,autosport
367642407,martial_arts
119067016,basketball
452466036,martial_arts
445982121,extreme
881761926,football
66862529,football
29087925,tennis
814396119,motosport
272974518,extreme
438797216,tennis
718310929,volleyball
951953731,autosport
517514521,boardgames
672291907,tennis
807286332,autosport
4695938,winter_sport
633667826,basketball
175877702,winter_sport
461748703,basketball
165536929,basketball
24664535,autosport
257838004,football
897494439,football
869551220,football
888101600,martial_arts
128444506,tennis
449803432,autosport
634720110,football
694431706,athletics
257838004,athletics
479057125,football
180773232,tennis
989889703,martial_arts
73983831,autosport
901627909,volleyball
971344832,football
307726713,motosport
776249712,autosport
846680907,basketball
721356005,boardgames
50657202,tennis
108860121,extreme
178647735,boardgames
199260030,boardgames
919983808,boardgames
451045817,football
318513918,winter_sport
669425923,martial_arts
916952214,hockey
490004308,tennis
189795528,extreme
195663706,basketball
287890211,martial_arts
300976628,extreme
68735805,motosport
194486402,winter_sport
504207431,winter_sport
905699705,hockey
982459907,motosport
368543725,extreme
733552400,athletics
858270913,basketball
663621910,martial_arts
670818517,athletics
792960709,extreme
435422100,motosport
300089423,extreme
792605429,tennis
606174933,basketball
727131428,volleyball
209979431,volleyball
777001005,martial_arts
583812819,volleyball
694630918,extreme
486848704,football
798648523,winter_sport
626123703,boardgames
65274210,athletics
815971707,autosport
299094039,extreme
298821701,motosport
304537523,boardgames
40882726,football
77263526,tennis
648536421,football
396370424,boardgames
698702413,hockey
288320122,extreme
509298920,motosport
271336732,tennis
347915320,football
841922601,motosport
123949320,volleyball
624935922,hockey
924260407,autosport
411813121,boardgames
40882726,football
209418931,boardgames
972003326,boardgames
854520310,extreme
623365639,football
46365838,basketball
621494509,extreme
452666501,football
104166914,volleyball
500328511,autosport
279774419,volleyball
861991010,volleyball
796339635,boardgames
90163135,martial_arts
518460505,motosport
451119206,martial_arts
701136424,basketball
209968332,martial_arts
906965618,athletics
987306634,martial_arts
8754004,basketball
10353705,motosport
403183304,hockey
271744519,martial_arts
315514611,martial_arts
583304501,volleyball
892766606,football
281743839,boardgames
328610001,athletics
852431225,extreme
566255305,tennis
74069810,motosport
573464122,winter_sport
99316638,volleyball
433229230,martial_arts
518402824,volleyball
580543820,athletics
381517915,tennis
515223035,extreme
907707903,boardgames
234810038,extreme
874257909,motosport
623365639,hockey
553168723,tennis
380447018,football
498073839,football
760061830,martial_arts
620831039,athletics
944464105,extreme
880206236,tennis
311641030,football
708058827,martial_arts
558547621,basketball
619076639,extreme
10887106,boardgames
777001005,martial_arts
753567210,football
877868208,basketball
503681221,martial_arts
175917715,tennis
750123821,extreme
714494404,tennis
369349736,motosport
254489118,tennis
279353929,autosport
574447328,hockey
470130924,autosport
631274828,motosport
805759210,extreme
608530528,boardgames
656656408,boardgames
808720707,martial_arts
129984610,martial_arts
18474206,autosport
597076427,tennis
669684718,winter_sport
64418629,athletics
693769604,winter_sport
34632917,volleyball
137699214,winter_sport
535711737,tennis
769774306,winter_sport
284265324,winter_sport
656656408,basketball
613449708,basketball
288320122,extreme
602470622,basketball
445982121,autosport
231379431,basketball
459543124,winter_sport
999112505,boardgames
500385906,martial_arts
487455103,athletics
339910315,winter_sport
465964406,basketball
964864035,volleyball
374331313,extreme
996141322,extreme
146978633,extreme
52719309,boardgames
415737436,autosport
514263414,martial_arts
13031436,extreme
139386623,basketball
164938627,athletics
440346237,motosport
131876911,extreme
584526602,extreme
253041238,motosport
594307803,athletics
541204520,extreme
811626221,winter_sport
381979729,winter_sport
966648738,motosport
128426128,winter_sport
803563217,winter_sport
511077225,motosport
461578519,hockey
68735805,motosport
746261621,boardgames
299652135,martial_arts
11387302,extreme
571684534,basketball
731388718,extreme
523427029,motosport
182812727,boardgames
358793829,martial_arts
927384902,martial_arts
846845713,hockey
429090505,motosport
194359403,hockey
688766528,athletics
421579134,tennis
963977522,athletics
698146809,basketball
60784503,athletics
544399530,autosport
276213203,winter_sport
596424711,athletics
481188838,volleyball
165033105,football
65417518,boardgames
234253423,football
409341814,football
88967202,hockey
412582902,extreme
933468212,extreme
724575310,athletics
713499939,tennis
776249712,autosport
920077015,athletics
681523134,athletics
799507205,boardgames
61811928,basketball
635515629,tennis
767339919,autosport
172533415,winter_sport
691774108,motosport
527340032,extreme
223858625,winter_sport
162043401,basketball
520171005,football
331980113,martial_arts
583140311,football
843846307,volleyball
951099915,football
478649132,extreme
454798730,volleyball
831854927,hockey
641006713,volleyball
380261015,winter_sport
779040219,winter_sport
189795528,basketball
973568134,football
97470738,autosport
512892704,hockey
85587732,extreme
479886838,autosport
19561637,autosport
823307539,extreme
303714903,extreme
304537523,winter_sport
773806324,winter_sport
612063015,football
165303039,athletics
538156330,athletics
362122526,boardgames
466833200,volleyball
928466623,volleyball
636783625,basketball
466833200,volleyball
419924317,winter_sport
252055117,winter_sport
38824639,tennis
970974136,athletics
381764623,boardgames
414585700,athletics
613462516,winter_sport
184939504,volleyball
913398708,winter_sport
184029530,winter_sport
965583914,basketball
106783719,athletics
91586935,athletics
570896400,winter_sport
968492435,basketball
391106101,extreme
324896016,winter_sport
686416229,athletics
138603234,extreme
447899916,volleyball
797106735,basketball
804087221,extreme
334504900,basketball
531280822,football
634077333,volleyball
459058703,martial_arts
32712332,autosport
459870226,extreme
112908707,extreme
567751832,winter_sport
597216810,athletics
191792014,hockey
217866401,volleyball
964715800,extreme
704658637,volleyball
963669106,autosport
146978633,extreme
241032829,extreme
571313639,autosport
769116238,boardgames
303858215,autosport
424194001,athletics
941480814,extreme
843846307,basketball
441807829,winter_sport
482225120,autosport
573984210,hockey
240148831,basketball
515223035,extreme
881271230,autosport
634720110,extreme
60377539,tennis
200854829,hockey
571323905,boardgames
363792735,autosport
114039621,hockey
710293600,volleyball
142013420,extreme
44066515,football
341577834,extreme
341006523,tennis
401592234,hockey
28987600,autosport
974417010,volleyball
413158824,hockey
366534304,extreme
865148516,boardgames
855343237,boardgames
78576008,hockey
676067213,winter_sport
846845713,extreme
376869817,athletics
788319022,autosport
837518626,football
381979729,winter_sport
709646319,tennis
718968334,boardgames
712523014,tennis
504207431,winter_sport
748139809,motosport
479245314,extreme
691699936,martial_arts
804059534,winter_sport
731161905,football
602928630,extreme
893681523,athletics
454798730,volleyball
75044739,winter_sport
998309713,boardgames
412582902,winter_sport
107411906,winter_sport
10778511,football
378373822,martial_arts
880924214,tennis
216195912,winter_sport
168872231,martial_arts
523701908,hockey
493483514,extreme
991437726,hockey
871707112,motosport
416384822,volleyball
819414509,winter_sport
951099915,football
930446319,volleyball
920584035,martial_arts
938672803,athletics
285028136,football
543359603,motosport
3905302,football
786094333,football
18929926,basketball
418888935,motosport
248992617,basketball
334997905,basketball
114597920,athletics
21334510,football
905221839,athletics
185122614,tennis
121966812,volleyball
340307719,martial_arts
78116910,basketball
39760922,basketball
957467121,football
118596635,tennis
369510408,football
269600323,winter_sport
596237319,martial_arts
959856105,tennis
305659608,extreme
876043310,hockey
808026519,extreme
794004500,basketball
470533206,martial_arts
709646319,tennis
283158237,basketball
168326828,winter_sport
536232037,basketball
68737418,winter_sport
892724112,motosport
823965717,boardgames
46557902,extreme
759335729,extreme
113904702,motosport
50657202,tennis
292717533,boardgames
768730237,hockey
466929309,extreme
491747007,hockey
510577617,autosport
413670930,extreme
523843812,athletics
573728221,volleyball
824807623,winter_sport
755703839,martial_arts
10212412,volleyball
923024638,martial_arts
572123918,football
970974136,athletics
289099909,winter_sport
356167110,hockey
780437412,boardgames
445450828,motosport
652028722,volleyball
416292708,motosport
185046019,winter_sport
608530528,boardgames
130907226,athletics
754370035,basketball
869290538,boardgames
524977904,extreme
602928630,athletics
213444212,winter_sport
453622433,boardgames
595692823,basketball
960792022,martial_arts
207420208,extreme
814396119,football
544399530,martial_arts
287237406,winter_sport
876929904,volleyball
831253324,motosport
268076611,basketball
225676112,hockey
184257327,motosport
406191709,motosport
338973828,martial_arts
105238323,autosport
451105500,boardgames
292717533,boardgames
553168723,tennis
656656408,volleyball
621181023,extreme
971344832,hockey
349550918,extreme
246331928,tennis
668748115,boardgames
272409826,motosport
808599916,hockey
656741409,extreme
907707903,boardgames
424793706,winter_sport
94282806,boardgames
986135626,autosport
338061502,football
557484721,winter_sport
987306634,winter_sport
725601317,hockey
323542800,football
21836419,motosport
705736306,basketball
728868232,basketball
310405313,boardgames
704972525,motosport
91524722,hockey
742710000,hockey
73854427,football
905221839,athletics
824729512,athletics
748171722,volleyball
718310929,volleyball
123458214,winter_sport
214726412,athletics
56456918,hockey
396370424,extreme
618178708,winter_sport
751883304,basketball
757129532,football
33335702,hockey
557484721,tennis
521758907,basketball
431515801,hockey
8950121,basketball
922406933,hockey
693990115,autosport
243150312,motosport
249455008,boardgames
558167517,football
640045636,basketball
909440401,autosport
165244818,football
18929926,football
468180423,basketball
949245201,motosport
940712208,hockey
114039621,hockey
696853732,extreme
846615403,martial_arts
735316620,volleyball
604360123,athletics
456365104,athletics
128381701,football
390326813,martial_arts
536232037,winter_sport
97470738,football
912791406,autosport
776303527,autosport
643723301,hockey
192794930,athletics
737153530,autosport
671359431,boardgames
661657826,boardgames
798959002,tennis
76534706,extreme
924260407,autosport
81295517,volleyball
998309713,extreme
875931726,autosport
169155022,hockey
58570613,winter_sport
834897309,volleyball
886531805,basketball
382246238,autosport
991629126,winter_sport
600216035,martial_arts
968492435,basketball
615462028,tennis
106783719,athletics
337485625,boardgames
424678830,athletics
129054431,hockey
564030627,football
895774202,extreme
382144213,motosport
481188838,hockey
240113404,athletics
926666129,extreme
945052807,football
293137810,volleyball
565820003,motosport
894533034,tennis
677409936,boardgames
898257011,volleyball
682455124,tennis
433229230,martial_arts
750529123,martial_arts
760769633,martial_arts
694176212,extreme
758557134,motosport
78116910,basketball
369624024,basketball
284265324,volleyball
995614432,winter_sport
112730017,athletics
332983824,basketball
310100109,motosport
967832038,volleyball
875504204,extreme
897494439,autosport
589191234,autosport
725601317,extreme
147606020,motosport
87678917,volleyball
973568134,hockey
454649416,tennis
415048434,boardgames
452666501,basketball
522372909,extreme
475206109,volleyball
121492010,hockey
940100410,motosport
373701210,football
115166329,boardgames
436338111,winter_sport
195814323,football
130522526,football
11502711,hockey
649301435,martial_arts
923012209,volleyball
805618829,basketball
976274208,hockey
886531805,boardgames
846438937,autosport
627169214,hockey
445982121,athletics
627299307,winter_sport
876642405,winter_sport
750586033,boardgames
130535527,winter_sport
729673830,autosport
282890727,hockey
518806805,tennis
500385906,martial_arts
421671525,basketball
316651621,winter_sport
120774419,basketball
570225132,boardgames
235301239,hockey
627299307,winter_sport
250868121,basketball
426978833,basketball
960792022,martial_arts
770457906,volleyball
50755530,football
116718123,athletics
495216520,basketball
400984111,boardgames
429114239,extreme
230468518,tennis
723383611,motosport
433545839,extreme
768730237,basketball
426714607,football
821674032,extreme
750019213,extreme
479862616,football
912791406,extreme
247829135,volleyball
962542607,athletics
610968003,volleyball
463889624,boardgames
685403029,basketball
808026519,motosport
718265512,hockey
948654335,tennis
358793829,martial_arts
77287639,hockey
272409826,winter_sport
449702027,basketball
570673139,hockey
400984111,extreme
749740303,extreme
40882726,football
682455124,tennis
519137722,basketball
559217017,winter_sport
52704700,volleyball
154620504,athletics
539465706,tennis
91586935,athletics
113904702,boardgames
475206109,extreme
12747705,volleyball
433514302,extreme
394212724,martial_arts
476458720,autosport
479143822,extreme
36370916,extreme
906965618,athletics
567098537,hockey
649353633,boardgames
848777023,hockey
636863230,boardgames
418888935,autosport
610419433,boardgames
813350212,tennis
239911236,extreme
120860807,athletics
798486938,athletics
609698935,motosport
982297104,autosport
246331928,tennis
232278338,hockey
682654027,athletics
376869817,athletics
447899916,volleyball
729673830,autosport
105238323,autosport
755173525,martial_arts
45822628,extreme
565820003,motosport
624935922,football
465964406,basketball
685403029,basketball
200854829,hockey
584346327,football
973568134,football
39708933,volleyball
11387302,autosport
939633505,athletics
651673205,volleyball
105238323,extreme
640851311,martial_arts
8754004,boardgames
893890239,winter_sport
66589206,volleyball
642658905,martial_arts
905312229,athletics
235819036,volleyball
365447126,autosport
380924325,extreme
245680408,martial_arts
165536929,basketball
696619008,athletics
568346001,winter_sport
337302933,autosport
44066515,volleyball
703750536,autosport
896187322,football
953755801,athletics
837518626,martial_arts
189202917,motosport
223233218,winter_sport
688766528,autosport
987772401,athletics
799841423,extreme
337047403,winter_sport
551710300,boardgames
584124420,football
26141003,extreme
463497816,volleyball
156539705,winter_sport
388066139,athletics
325137301,athletics
91221831,hockey
108860121,winter_sport
503664137,volleyball
347915320,motosport
518402824,winter_sport
686924926,volleyball
552724006,tennis
232405230,autosport
544316610,football
202488729,hockey
347983522,basketball
731705227,basketball
519393417,extreme
708435804,hockey
367642407,martial_arts
789732331,winter_sport
115874623,basketball
426978833,hockey
738676239,basketball
675949807,basketball
739917704,extreme
74514107,athletics
456049834,motosport
991670624,athletics
839044616,martial_arts
613949310,extreme
488167739,winter_sport
252647132,basketball
661657826,autosport
469921116,motosport
363792735,martial_arts
524426623,tennis
270174326,football
248809911,martial_arts
781035303,football
867549202,boardgames
359331738,volleyball
795835134,hockey
631961703,basketball
876043310,hockey
621582000,basketball
630923338,martial_arts
402791408,tennis
595692823,basketball
64335022,martial_arts
731046922,athletics
137699214,motosport
531280822,football
647940606,basketball
171566920,martial_arts
143184126,athletics
558456732,extreme
124219137,autosport
52719309,boardgames
174798230,tennis
627169214,football
4029918,hockey
627299307,winter_sport
190675501,hockey
45741408,motosport
572040810,autosport
901627909,martial_arts
425955511,hockey
139119238,martial_arts
897247311,extreme
948654335,tennis
749208109,extreme
491581824,extreme
279774419,volleyball
180428424,winter_sport
180428424,martial_arts
655829522,winter_sport
939038022,motosport
23592715,winter_sport
272013032,hockey
455599238,martial_arts
354799822,athletics
379173710,autosport
916678726,winter_sport
143184126,athletics
772267924,extreme
784721116,extreme
361586808,boardgames
597803422,football
442857922,boardgames
579828018,boardgames
633337412,tennis
169782234,autosport
58828435,basketball
300018033,boardgames
769116238,tennis
332983824,autosport
325238208,basketball
8950121,basketball
765668814,motosport
215038522,volleyball
99316638,volleyball
414510031,autosport
127173608,basketball
909440401,basketball
127525432,volleyball
955803014,athletics
663005300,tennis
175877702,tennis
569390901,hockey
350854638,autosport
836681838,basketball
412582902,autosport
681724533,martial_arts
86963818,basketball
731388718,volleyball
718520728,autosport
809112636,volleyball
71725427,basketball
262629904,winter_sport
529365418,boardgames
609698935,motosport
645562129,athletics
588492128,boardgames
695005818,extreme
792960709,motosport
324470724,motosport
614822521,boardgames
185122614,tennis
628940512,hockey
708817610,basketball
893681523,athletics
391106101,extreme
850748314,motosport
223858625,hockey
776359438,tennis
704658637,athletics
110567026,athletics
685722316,hockey
762195413,athletics
157908500,tennis
524426623,tennis
52719309,martial_arts
149638039,motosport
842350816,extreme
542840716,motosport
950318127,volleyball
905970800,volleyball
617041638,hockey
611272716,winter_sport
43669432,martial_arts
360316628,football
919983808,boardgames
174120533,volleyball
631192517,basketball
542055201,winter_sport
199165412,basketball
950885012,extreme
563416735,winter_sport
846845713,winter_sport
327143311,winter_sport
209708505,basketball
611637936,hockey
628345539,extreme
348319536,tennis
586438336,volleyball
590851410,volleyball
64335022,martial_arts
174540012,winter_sport
470130924,winter_sport
375105823,hockey
961334227,football
909050028,hockey
734592127,athletics
950610502,athletics
466643728,autosport
647206032,football
424965336,martial_arts
810648433,athletics
316651621,winter_sport
390954924,athletics
371253809,basketball
247095126,boardgames
912181332,hockey
815092714,tennis
491581824,winter_sport
940712208,hockey
171939837,martial_arts
272409826,hockey
105238323,tennis
430070319,athletics
923436937,boardgames
293137810,volleyball
24530913,boardgames
608621732,winter_sport
215529508,football
637330135,extreme
962409113,athletics
852431225,motosport
484770022,athletics
12290911,winter_sport
358259418,tennis
447899916,volleyball
945026513,tennis
823965717,boardgames
358893334,autosport
523701908,hockey
245680408,martial_arts
365447126,motosport
336192226,motosport
189715923,autosport
47218323,athletics
859305226,football
916932407,extreme
119280019,martial_arts
472102715,boardgames
750529123,motosport
157908500,winter_sport
272974518,motosport
124259218,volleyball
509298920,extreme
798767415,boardgames
258314123,hockey
952274232,autosport
594307803,winter_sport
633814217,volleyball
416747616,extreme
300376018,boardgames
61811928,football
488476436,extreme
815092714,tennis
920673602,winter_sport
401592234,hockey
975711134,boardgames
632988709,motosport
953467218,winter_sport
635556508,martial_arts
158877415,autosport
620825127,martial_arts
129984610,martial_arts
720267537,volleyball
718968334,boardgames
604360123,athletics
753336639,athletics
482225120,extreme
952958325,basketball
228182217,athletics
657781511,boardgames
677320621,martial_arts
159826537,basketball
396370424,boardgames
845425433,hockey
808026519,motosport
461578519,football
617089805,boardgames
45822628,extreme
421671525,extreme
897875212,extreme
45918031,athletics
154620504,athletics
976997634,autosport
951144506,football
812009012,tennis
558583814,winter_sport
170400932,martial_arts
189795528,athletics
732845834,extreme
988414209,motosport
118596635,tennis
880844709,extreme
325137301,athletics
292582612,winter_sport
82359035,extreme
613462516,extreme
383306838,basketball
720356615,extreme
88427238,volleyball
839044616,hockey
423620832,motosport
529343505,hockey
369797136,tennis
557730405,basketball
892988615,football
175114936,autosport
856701516,extreme
896686111,athletics
561842735,autosport
493483514,autosport
720980602,volleyball
438797216,tennis
891334035,motosport
406687238,extreme
428948204,tennis
555032604,martial_arts
471765201,boardgames
461478321,motosport
802894535,tennis
129966125,football
58945831,extreme
482225120,autosport
334684635,hockey
916678726,athletics
459870226,extreme
944464105,extreme
177951629,football
238670820,football
451105500,basketball
985972400,motosport
670060720,extreme
369250822,motosport
459870226,extreme
583304501,extreme
730777029,motosport
718731007,football
789704301,motosport
526305739,boardgames
823965717,boardgames
750586033,martial_arts
610073730,football
443224606,winter_sport
888570926,autosport
836439103,tennis
526861338,tennis
760564339,winter_sport
941480814,martial_arts
808599916,hockey
692871434,boardgames
631388434,volleyball
577187937,winter_sport
94891029,winter_sport
421579134,tennis
310100109,motosport
748139809,motosport
480878817,winter_sport
365639217,basketball
451119206,martial_arts
287237406,winter_sport
479886838,extreme
217336832,autosport
10778511,hockey
624444012,boardgames
376869817,athletics
3469228,football
860545413,basketball
995614432,winter_sport
898891936,winter_sport
770457906,boardgames
705531229,basketball
836439103,tennis
642194214,martial_arts
625733917,extreme
451097605,winter_sport
111348804,extreme
702231336,basketball
697719516,winter_sport
916932407,autosport
223395512,boardgames
853736228,extreme
895774202,extreme
289474002,football
874257909,motosport
429186739,martial_arts
888285213,martial_arts
514610616,tennis
996508807,athletics
629112306,tennis
340307719,athletics
441857133,athletics
11502711,winter_sport
536631212,basketball
571009235,football
322201813,hockey
636783625,tennis
878785139,winter_sport
861225637,hockey
381764623,extreme
546542921,football
695005818,volleyball
538422305,motosport
360837705,football
633337412,tennis
128681434,boardgames
632988709,motosport
453489307,football
454456215,hockey
83051405,tennis
376869817,athletics
531280822,hockey
739334607,tennis
647940606,basketball
469921116,motosport
314850421,hockey
640045636,basketball
165244818,football
901640937,extreme
619076639,martial_arts
121966812,volleyball
905221839,athletics
125722831,basketball
394507726,boardgames
80519630,winter_sport
198693838,football
482225120,boardgames
790179730,football
852431225,extreme
853736228,basketball
78116910,basketball
243857625,hockey
17560220,volleyball
993727705,hockey
655435538,autosport
454614417,boardgames
266731331,motosport
71725427,extreme
950318127,hockey
568541621,martial_arts
478085506,athletics
409398311,football
424581231,martial_arts
923024638,martial_arts
59932732,hockey
909146130,extreme
811403701,winter_sport
285572720,tennis
413670930,extreme
482188421,basketball
234810038,martial_arts
728868232,football
154343628,football
901640937,extreme
24664535,martial_arts
346300139,hockey
963669106,boardgames
85587732,boardgames
511077225,extreme
416747616,motosport
729244921,basketball
99316638,volleyball
528610528,football
908844019,boardgames
310159821,winter_sport
268620839,winter_sport
976183800,boardgames
571717109,basketball
45741408,extreme
262649514,basketball
274671506,athletics
137678818,motosport
378995810,martial_arts
628940512,basketball
389199804,football
402522236,winter_sport
718701305,basketball
202788309,martial_arts
359502010,tennis
720194726,motosport
656321537,boardgames
623365639,football
890089427,athletics
948654335,tennis
872097518,motosport
716667231,hockey
467539521,basketball
436338111,volleyball
422072501,hockey
713499939,tennis
289454822,volleyball
686924926,extreme
487461304,tennis
720971414,winter_sport
819414509,winter_sport
474448617,boardgames
325301301,athletics
724294131,boardgames
861838032,tennis
807286332,motosport
510637726,athletics
949871830,volleyball
646468605,basketball
16855822,autosport
286637611,extreme
281743839,extreme
586438336,volleyball
951953731,motosport
795983000,autosport
888101600,winter_sport
229230327,extreme
947256910,extreme
808599916,hockey
733163636,football
125615617,football
125860219,hockey
657828704,extreme
681511514,volleyball
888285213,extreme
409411512,extreme
657663118,boardgames
539465706,martial_arts
3469228,martial_arts
177837324,motosport
418496427,basketball
567968125,boardgames
951144506,volleyball
135672811,autosport
184257327,motosport
249638431,hockey
256102315,tennis
540241108,extreme
238482914,hockey
493996925,martial_arts
571238225,basketball
350854638,autosport
731161905,football
593047312,basketball
34632917,volleyball
749854625,basketball
869518006,autosport
16717100,athletics
586514133,winter_sport
676100714,motosport
190676335,athletics
178335916,boardgames
936964719,volleyball
773612809,tennis
982297104,autosport
823307539,extreme
179899500,autosport
726176124,football
720423606,hockey
571684534,martial_arts
515223035,volleyball
629764426,hockey
503664137,volleyball
732390927,athletics
180568436,basketball
813350212,tennis
449704704,volleyball
183393929,hockey
177837324,basketball
706187615,athletics
102586218,football
296013934,football
913398708,athletics
802894535,tennis
596237319,martial_arts
408679404,tennis
239044903,boardgames
160913325,autosport
371253809,football
501121024,motosport
874257909,motosport
748139809,autosport
178335916,volleyball
268602925,volleyball
433717313,motosport
927963415,tennis
488476436,extreme
954782222,autosport
143952121,boardgames
641006713,hockey
572841509,football
776648409,extreme
491366739,winter_sport
987772401,athletics
888442435,extreme
156539705,motosport
118582030,motosport
877807601,basketball
738309006,hockey
720700227,volleyball
128381701,volleyball
884639615,autosport
630825516,autosport
401817323,autosport
780437412,boardgames
732356326,basketball
300585932,autosport
628205320,tennis
568346001,volleyball
114039621,football
869518006,motosport
881759832,athletics
921992707,extreme
737153530,autosport
795983000,autosport
897247311,athletics
113480613,boardgames
944232732,hockey
193966605,boardgames
786445913,autosport
898257011,hockey
131249529,basketball
232338336,winter_sport
139386623,basketball
3914130,boardgames
571944417,boardgames
573230204,boardgames
777388529,tennis
357132616,extreme
705736306,basketball
902709331,football
265701307,basketball
780661336,volleyball
967451027,boardgames
202488729,hockey
518838020,football
3174332,basketball
392033223,extreme
289474002,football
46365838,volleyball
441857133,martial_arts
944464105,martial_arts
985825903,winter_sport
32712332,winter_sport
776351709,volleyball
707684228,basketball
283158237,hockey
364130824,tennis
650213926,autosport
556172732,winter_sport
996141322,extreme
608202837,volleyball
129257723,martial_arts
548889408,boardgames
165033105,boardgames
136266131,extreme
882493006,basketball
561842735,motosport
182965603,volleyball
171939837,martial_arts
31847117,winter_sport
287237406,athletics
11353014,athletics
310405313,motosport
522372909,hockey
175060434,autosport
678814727,football
964715800,martial_arts
421797403,football
703540237,athletics
896686111,volleyball
933229631,extreme
843846307,winter_sport
223395512,boardgames
319354635,hockey
441807829,extreme
823307539,extreme
656137117,martial_arts
346973015,volleyball
127651009,hockey
712523014,tennis
21713406,martial_arts
505512209,martial_arts
670133125,autosport
852431225,motosport
722998702,athletics
373392512,extreme
13562224,motosport
733364110,autosport
951099915,hockey
548575926,martial_arts
115166329,boardgames
555766013,hockey
169605021,extreme
254358104,martial_arts
883911111,extreme
299652135,martial_arts
560746300,extreme
927963415,tennis
450530620,autosport
186064128,winter_sport
846680907,football
793483105,winter_sport
239478110,basketball
600699419,boardgames
189795528,extreme
197069007,extreme
114099424,basketball
977791728,athletics
3905302,extreme
945052807,hockey
421671525,extreme
204886735,winter_sport
563416735,winter_sport
500649222,basketball
974417010,volleyball
739394931,autosport
382246238,motosport
184939504,volleyball
369624024,football
129984610,martial_arts
806603917,winter_sport
256102315,tennis
92405418,autosport
504207431,winter_sport
798901420,volleyball
584526602,extreme
837518626,martial_arts
959640114,football
36876635,winter_sport
26060618,football
769374336,basketball
216451201,basketball
896615205,extreme
32734003,winter_sport
920553522,hockey
391708030,athletics
807285226,extreme
979631209,autosport
759335729,extreme
389199804,football
695005818,athletics
133265812,extreme
526305739,boardgames
923024638,tennis
165033105,volleyball
720700227,volleyball
435521510,martial_arts
55011619,tennis
950885012,athletics
216695313,football
720980602,athletics
88427238,boardgames
629764426,motosport
652140412,winter_sport
469446016,football
491378212,motosport
60784503,extreme
377362103,hockey
669425923,martial_arts
972799138,boardgames
302086720,extreme
253041238,autosport
214775512,tennis
268076611,boardgames
251677902,winter_sport
890975533,basketball
720423606,hockey
805173438,martial_arts
300976628,extreme
452666501,hockey
506647809,basketball
631274828,autosport
461578519,hockey
656339234,hockey
314730615,tennis
347915320,basketball
115166329,boardgames
945052807,extreme
613261001,martial_arts
404734609,winter_sport
923024638,extreme
649301435,extreme
148389602,hockey
89635319,volleyball
330691025,football
890975533,basketball
916355700,football
654534231,hockey
721591601,martial_arts
742720004,boardgames
481125330,extreme
379173710,autosport
360316628,autosport
390954924,athletics
384245413,athletics
409398311,hockey
411869717,basketball
424194001,extreme
503286621,football
150273323,athletics
737153530,autosport
